company_id,company_name,industry,region,year,revenue,profit_margin,growth_rate,market_cap,profit
148,Company_148,Healthcare,Middle East,2021,13103.6,-6.3,0.6,14774.0,-825.5268
148,Company_148,Healthcare,Middle East,2022,14850.6,-6.7,13.3,10003.9,-994.9902000000001
148,Company_148,Healthcare,Middle East,2023,16701.4,-9.5,12.5,62782.1,-1586.6330000000003
148,Company_148,Healthcare,Middle East,2024,17016.9,-11.3,1.9,20766.4,-1922.9097000000002
148,Company_148,Healthcare,Middle East,2025,19327.6,-8.7,13.6,48884.3,-1681.5011999999997
149,Company_149,Technology,Africa,2015,5554.8,13.4,0.0,11890.0,744.3432
149,Company_149,Technology,Africa,2016,6205.8,13.1,11.7,24231.9,812.9598000000001
149,Company_149,Technology,Africa,2017,7279.8,10.6,17.3,16340.6,771.6588
149,Company_149,Technology,Africa,2018,8621.8,14.0,18.4,36030.0,1207.052
149,Company_149,Technology,Africa,2019,9979.0,16.0,15.7,26688.2,1596.64
149,Company_149,Technology,Africa,2020,12104.4,16.3,21.3,43705.7,1973.0172
149,Company_149,Technology,Africa,2021,14184.1,13.3,17.2,54146.3,1886.4853
149,Company_149,Technology,Africa,2022,16770.3,10.4,18.2,47523.0,1744.1112
149,Company_149,Technology,Africa,2023,21151.0,11.7,26.1,70650.1,2474.667
149,Company_149,Technology,Africa,2024,23516.2,11.2,11.2,68407.1,2633.8143999999998
149,Company_149,Technology,Africa,2025,26430.6,13.4,12.4,72081.9,3541.7004
150,Company_150,Manufacturing,North America,2015,1784.9,3.8,0.0,1440.0,67.8262
150,Company_150,Manufacturing,North America,2016,1887.6,-0.0,5.8,7470.6,-0.0
150,Company_150,Manufacturing,North America,2017,1948.0,-1.7,3.2,2636.9,-33.116
150,Company_150,Manufacturing,North America,2018,2209.4,-4.3,13.4,6957.8,-95.0042
150,Company_150,Manufacturing,North America,2019,2263.9,-3.7,2.5,8981.3,-83.76430000000002
150,Company_150,Manufacturing,North America,2020,2578.1,-4.1,13.9,11501.9,-105.70209999999999
150,Company_150,Manufacturing,North America,2021,2757.1,-7.4,6.9,5688.6,-204.02540000000002
150,Company_150,Manufacturing,North America,2022,2763.9,-9.3,0.2,8384.0,-257.0427
150,Company_150,Manufacturing,North America,2023,2583.2,-11.5,-6.5,1522.7,-297.068
150,Company_150,Manufacturing,North America,2024,2411.5,-16.1,-6.6,11720.1,-388.2515
150,Company_150,Manufacturing,North America,2025,2485.5,-14.4,3.1,9065.1,-357.91200000000003
151,Company_151,Healthcare,Latin America,2015,3094.0,6.2,0.0,2622.2,191.828
151,Company_151,Healthcare,Latin America,2016,3689.4,4.4,19.2,3247.4,162.33360000000002
151,Company_151,Healthcare,Latin America,2017,4686.1,3.7,27.0,2531.2,173.38570000000004
151,Company_151,Healthcare,Latin America,2018,5934.2,7.0,26.6,7506.3,415.394
151,Company_151,Healthcare,Latin America,2019,7326.9,10.0,23.5,10526.3,732.69
151,Company_151,Healthcare,Latin America,2020,8400.2,7.1,14.6,12657.7,596.4142
151,Company_151,Healthcare,Latin America,2021,9585.9,5.8,14.1,6109.1,555.9821999999999
151,Company_151,Healthcare,Latin America,2022,10424.2,4.6,8.7,10375.2,479.51320000000004
151,Company_151,Healthcare,Latin America,2023,11028.4,5.0,5.8,7631.1,551.42
151,Company_151,Healthcare,Latin America,2024,13106.9,0.2,18.8,459.0,26.2138
151,Company_151,Healthcare,Latin America,2025,14651.3,-1.6,11.8,60950.1,-234.42079999999999
152,Company_152,Technology,Latin America,2015,26753.8,23.4,0.0,195544.2,6260.3892
152,Company_152,Technology,Latin America,2016,28121.2,30.5,5.1,130208.7,8576.966
152,Company_152,Technology,Latin America,2017,26760.0,30.3,-4.8,204129.8,8108.28
152,Company_152,Technology,Latin America,2018,28593.4,29.3,6.9,141961.5,8377.8662
152,Company_152,Technology,Latin America,2019,27304.3,32.4,-4.5,216340.2,8846.5932
152,Company_152,Technology,Latin America,2020,26259.6,27.5,-3.8,169549.2,7221.39
152,Company_152,Technology,Latin America,2021,24202.1,27.4,-7.8,205427.6,6631.375399999999
152,Company_152,Technology,Latin America,2022,25661.6,30.0,6.0,218048.3,7698.48
152,Company_152,Technology,Latin America,2023,26078.3,31.7,1.6,258855.5,8266.8211
152,Company_152,Technology,Latin America,2024,23609.0,32.9,-9.5,217726.5,7767.360999999999
152,Company_152,Technology,Latin America,2025,22132.7,31.3,-6.3,135427.5,6927.5351
153,Company_153,Consumer Goods,Oceania,2015,759.3,11.5,0.0,940.1,87.3195
153,Company_153,Consumer Goods,Oceania,2016,805.9,10.1,6.1,1209.0,81.3959
153,Company_153,Consumer Goods,Oceania,2017,779.8,9.5,-3.2,1140.7,74.081
153,Company_153,Consumer Goods,Oceania,2018,753.3,9.2,-3.4,1706.9,69.30359999999999
153,Company_153,Consumer Goods,Oceania,2019,830.6,11.4,10.3,2164.6,94.6884
153,Company_153,Consumer Goods,Oceania,2020,920.1,11.7,10.8,2567.0,107.65169999999999
153,Company_153,Consumer Goods,Oceania,2021,895.4,13.8,-2.7,1304.4,123.5652
153,Company_153,Consumer Goods,Oceania,2022,918.9,14.5,2.6,2966.1,133.2405
153,Company_153,Consumer Goods,Oceania,2023,977.6,19.2,6.4,3352.5,187.69920000000002
153,Company_153,Consumer Goods,Oceania,2024,1037.2,19.4,6.1,4440.9,201.21679999999998
153,Company_153,Consumer Goods,Oceania,2025,1132.2,21.9,9.2,3314.3,247.9518
154,Company_154,Manufacturing,Asia,2015,4680.5,18.0,0.0,7899.2,842.49
154,Company_154,Manufacturing,Asia,2016,4737.7,17.3,1.2,10577.7,819.6221
154,Company_154,Manufacturing,Asia,2017,4623.2,17.1,-2.4,17048.1,790.5672000000001
154,Company_154,Manufacturing,Asia,2018,4523.4,16.7,-2.2,13848.9,755.4077999999998
154,Company_154,Manufacturing,Asia,2019,4119.0,17.1,-8.9,7760.4,704.349
154,Company_154,Manufacturing,Asia,2020,3830.8,15.4,-7.0,5380.1,589.9432
154,Company_154,Manufacturing,Asia,2021,3763.7,14.2,-1.8,10497.7,534.4454
154,Company_154,Manufacturing,Asia,2022,3850.7,15.6,2.3,6644.0,600.7092
154,Company_154,Manufacturing,Asia,2023,3660.7,10.6,-4.9,5560.2,388.03419999999994
154,Company_154,Manufacturing,Asia,2024,3648.4,9.0,-0.3,2778.8,328.356
154,Company_154,Manufacturing,Asia,2025,3573.5,10.5,-2.1,6980.1,375.2175
155,Company_155,Finance,Latin America,2015,2946.8,9.8,0.0,3960.9,288.7864
155,Company_155,Finance,Latin America,2016,3553.6,9.7,20.6,3385.1,344.69919999999996
155,Company_155,Finance,Latin America,2017,4111.4,11.6,15.7,4877.9,476.9223999999999
155,Company_155,Finance,Latin America,2018,4629.7,7.3,12.6,5123.8,337.9681
155,Company_155,Finance,Latin America,2019,4977.8,8.5,7.5,4667.8,423.11300000000006
155,Company_155,Finance,Latin America,2020,6179.7,9.3,24.1,4898.5,574.7121000000001
155,Company_155,Finance,Latin America,2021,6752.1,7.0,9.3,9369.3,472.64700000000005
155,Company_155,Finance,Latin America,2022,6863.1,6.3,1.6,8345.8,432.37530000000004
155,Company_155,Finance,Latin America,2023,6986.7,6.3,1.8,4286.1,440.1621
155,Company_155,Finance,Latin America,2024,7670.1,5.2,9.8,5162.7,398.84520000000003
155,Company_155,Finance,Latin America,2025,8538.9,5.6,11.3,6630.4,478.17839999999995
156,Company_156,Technology,Asia,2015,7293.1,6.4,0.0,8747.8,466.75840000000005
156,Company_156,Technology,Asia,2016,7313.7,3.6,0.3,5740.4,263.2932
156,Company_156,Technology,Asia,2017,7123.7,5.7,-2.6,8638.1,406.0509
156,Company_156,Technology,Asia,2018,7028.7,7.7,-1.3,10759.8,541.2099
156,Company_156,Technology,Asia,2019,8016.7,4.9,14.1,8313.1,392.8183
156,Company_156,Technology,Asia,2020,8143.8,3.9,1.6,7767.1,317.6082
156,Company_156,Technology,Asia,2021,8114.6,2.7,-0.4,7337.2,219.09420000000003
156,Company_156,Technology,Asia,2022,8080.4,3.6,-0.4,8017.6,290.8944
156,Company_156,Technology,Asia,2023,8350.5,2.3,3.3,5607.1,192.0615
156,Company_156,Technology,Asia,2024,8366.4,3.4,0.2,4532.1,284.4576
156,Company_156,Technology,Asia,2025,8293.8,4.6,-0.9,7778.0,381.5148
157,Company_157,Consumer Goods,Europe,2015,4393.2,16.4,0.0,11204.4,720.4847999999998
157,Company_157,Consumer Goods,Europe,2016,4482.0,19.0,2.0,21085.5,851.58
157,Company_157,Consumer Goods,Europe,2017,4872.4,17.4,8.7,9839.1,847.7975999999999
157,Company_157,Consumer Goods,Europe,2018,4781.7,17.9,-1.9,12526.8,855.9242999999999
157,Company_157,Consumer Goods,Europe,2019,4784.6,19.0,0.1,12493.0,909.0740000000001
157,Company_157,Consumer Goods,Europe,2020,4939.2,13.8,3.2,15771.8,681.6096
157,Company_157,Consumer Goods,Europe,2021,5095.5,13.8,3.2,9931.6,703.1790000000001
157,Company_157,Consumer Goods,Europe,2022,4760.4,16.4,-6.6,19313.6,780.7055999999999
157,Company_157,Consumer Goods,Europe,2023,5476.3,16.9,15.0,22308.5,925.4947
157,Company_157,Consumer Goods,Europe,2024,6114.3,18.5,11.7,27254.5,1131.1455
157,Company_157,Consumer Goods,Europe,2025,6055.5,23.8,-1.0,21083.4,1441.209
158,Company_158,Energy,Oceania,2015,4773.2,-3.5,0.0,7226.6,-167.062
158,Company_158,Energy,Oceania,2016,5218.1,1.6,9.3,866.5,83.48960000000001
158,Company_158,Energy,Oceania,2017,5993.7,4.4,14.9,4674.3,263.7228
158,Company_158,Energy,Oceania,2018,6634.5,6.3,10.7,5629.7,417.9735
158,Company_158,Energy,Oceania,2019,8169.4,2.8,23.1,3290.5,228.74319999999997
158,Company_158,Energy,Oceania,2020,9165.1,8.8,12.2,8879.3,806.5288000000002
158,Company_158,Energy,Oceania,2021,9950.4,12.3,8.6,12927.5,1223.8992
158,Company_158,Energy,Oceania,2022,11825.0,16.2,18.8,26914.3,1915.65
158,Company_158,Energy,Oceania,2023,14060.2,15.0,18.9,22285.7,2109.03
158,Company_158,Energy,Oceania,2024,14790.2,10.7,5.2,27225.2,1582.5514
158,Company_158,Energy,Oceania,2025,15874.9,9.1,7.3,27013.9,1444.6159
159,Company_159,Consumer Goods,North America,2015,1166.4,8.0,0.0,1743.7,93.31200000000001
159,Company_159,Consumer Goods,North America,2016,1148.8,7.5,-1.5,1075.6,86.16
159,Company_159,Consumer Goods,North America,2017,982.5,8.1,-14.5,1688.2,79.5825
159,Company_159,Consumer Goods,North America,2018,1054.8,7.4,7.4,1206.2,78.05520000000001
159,Company_159,Consumer Goods,North America,2019,1130.1,7.5,7.1,1504.8,84.7575
159,Company_159,Consumer Goods,North America,2020,1113.1,7.3,-1.5,1338.9,81.25629999999998
159,Company_159,Consumer Goods,North America,2021,1228.2,8.5,10.3,1609.3,104.397
159,Company_159,Consumer Goods,North America,2022,1270.6,7.9,3.5,1532.7,100.3774
159,Company_159,Consumer Goods,North America,2023,1304.0,5.7,2.6,1610.5,74.328
159,Company_159,Consumer Goods,North America,2024,1427.7,6.3,9.5,2039.7,89.9451
159,Company_159,Consumer Goods,North America,2025,1508.5,9.0,5.7,2233.0,135.765
160,Company_160,Utilities,Latin America,2015,999.7,10.1,0.0,955.3,100.9697
160,Company_160,Utilities,Latin America,2016,1123.6,7.9,12.4,955.3,88.7644
160,Company_160,Utilities,Latin America,2017,1063.7,9.1,-5.3,1114.5,96.7967
160,Company_160,Utilities,Latin America,2018,1031.2,9.4,-3.1,910.6,96.9328
160,Company_160,Utilities,Latin America,2019,1218.0,9.5,18.1,1085.0,115.71000000000001
160,Company_160,Utilities,Latin America,2020,1278.8,9.0,5.0,1446.4,115.092
160,Company_160,Utilities,Latin America,2021,1369.6,9.2,7.1,1046.5,126.00319999999999
160,Company_160,Utilities,Latin America,2022,1546.5,10.9,12.9,1831.4,168.5685
160,Company_160,Utilities,Latin America,2023,1650.5,9.3,6.7,2006.4,153.49650000000003
160,Company_160,Utilities,Latin America,2024,1608.5,11.0,-2.5,2372.3,176.935
160,Company_160,Utilities,Latin America,2025,1715.1,9.7,6.6,1604.3,166.36469999999997
161,Company_161,Technology,Europe,2015,3950.3,8.6,0.0,7664.0,339.7258
161,Company_161,Technology,Europe,2016,4176.3,13.9,5.7,15722.4,580.5057
161,Company_161,Technology,Europe,2017,4333.8,19.3,3.8,14812.9,836.4234
161,Company_161,Technology,Europe,2018,4449.6,17.8,2.7,20271.6,792.0288000000002
161,Company_161,Technology,Europe,2019,4149.9,22.8,-6.7,15518.5,946.1772
161,Company_161,Technology,Europe,2020,4302.5,25.5,3.7,18828.3,1097.1375
161,Company_161,Technology,Europe,2021,4260.0,24.9,-1.0,25275.2,1060.74
161,Company_161,Technology,Europe,2022,4501.0,26.6,5.7,35703.7,1197.266
161,Company_161,Technology,Europe,2023,4689.2,27.4,4.2,35970.0,1284.8407999999997
161,Company_161,Technology,Europe,2024,4857.2,26.6,3.6,22494.5,1292.0152
161,Company_161,Technology,Europe,2025,4883.4,26.1,0.5,34342.4,1274.5674
162,Company_162,Technology,North America,2015,27289.2,12.6,0.0,74405.7,3438.4392000000003
162,Company_162,Technology,North America,2016,29591.9,13.2,8.4,114179.1,3906.1308000000004
162,Company_162,Technology,North America,2017,31379.6,13.3,6.0,72376.1,4173.4868
162,Company_162,Technology,North America,2018,34994.6,11.3,11.5,99795.0,3954.3898
162,Company_162,Technology,North America,2019,36784.5,9.3,5.1,68160.4,3420.9585000000006
162,Company_162,Technology,North America,2020,42620.5,2.6,15.9,20950.7,1108.133
162,Company_162,Technology,North America,2021,49308.8,4.4,15.7,38452.6,2169.5872000000004
162,Company_162,Technology,North America,2022,52703.4,7.2,6.9,64552.8,3794.6448000000005
162,Company_162,Technology,North America,2023,57339.1,4.9,8.8,88013.8,2809.6159000000002
162,Company_162,Technology,North America,2024,63586.0,-0.6,10.9,197082.3,-381.516
162,Company_162,Technology,North America,2025,70943.6,-0.2,11.6,186676.7,-141.8872
163,Company_163,Energy,Asia,2015,2099.7,-4.1,0.0,8210.4,-86.08769999999998
163,Company_163,Energy,Asia,2016,2022.4,-4.5,-3.7,1016.2,-91.008
163,Company_163,Energy,Asia,2017,2177.9,-17.3,7.7,7465.0,-376.77670000000006
163,Company_163,Energy,Asia,2018,2102.2,-13.2,-3.5,6125.6,-277.49039999999997
163,Company_163,Energy,Asia,2019,2139.6,-10.6,1.8,7726.8,-226.7976
163,Company_163,Energy,Asia,2020,2053.7,-9.4,-4.0,6807.4,-193.0478
163,Company_163,Energy,Asia,2021,1811.0,-8.6,-11.8,8494.7,-155.74599999999998
163,Company_163,Energy,Asia,2022,1830.6,-1.2,1.1,7363.1,-21.9672
163,Company_163,Energy,Asia,2023,1886.4,-4.7,3.1,8899.4,-88.66080000000001
163,Company_163,Energy,Asia,2024,2017.0,-4.2,6.9,1309.3,-84.714
163,Company_163,Energy,Asia,2025,1893.8,-11.7,-6.1,975.7,-221.57459999999998
164,Company_164,Retail,Oceania,2015,354.1,6.0,0.0,414.1,21.246000000000002
164,Company_164,Retail,Oceania,2016,399.3,6.7,12.8,543.7,26.753100000000003
164,Company_164,Retail,Oceania,2017,446.4,7.4,11.8,688.2,33.0336
164,Company_164,Retail,Oceania,2018,491.5,7.7,10.1,507.5,37.8455
164,Company_164,Retail,Oceania,2019,499.2,8.9,1.6,988.0,44.4288
164,Company_164,Retail,Oceania,2020,507.8,11.9,1.7,1167.1,60.428200000000004
164,Company_164,Retail,Oceania,2021,563.4,10.5,10.9,846.8,59.157
164,Company_164,Retail,Oceania,2022,653.9,10.0,16.1,1333.3,65.39
164,Company_164,Retail,Oceania,2023,669.2,6.3,2.3,642.9,42.159600000000005
164,Company_164,Retail,Oceania,2024,661.4,6.4,-1.2,814.6,42.3296
164,Company_164,Retail,Oceania,2025,698.8,6.9,5.7,1002.2,48.2172
165,Company_165,Manufacturing,Latin America,2015,1599.5,9.2,0.0,3147.1,147.154
165,Company_165,Manufacturing,Latin America,2016,1890.9,5.3,18.2,2072.7,100.21770000000001
165,Company_165,Manufacturing,Latin America,2017,1926.0,1.9,1.9,753.0,36.594
165,Company_165,Manufacturing,Latin America,2018,2039.5,7.1,5.9,1332.8,144.8045
165,Company_165,Manufacturing,Latin America,2019,2007.8,9.1,-1.6,2853.0,182.7098
165,Company_165,Manufacturing,Latin America,2020,2261.9,12.6,12.7,4106.1,284.99940000000004
165,Company_165,Manufacturing,Latin America,2021,2790.2,11.9,23.4,2992.7,332.0338
165,Company_165,Manufacturing,Latin America,2022,3321.8,8.7,19.1,3232.5,288.9966
165,Company_165,Manufacturing,Latin America,2023,3167.3,4.1,-4.7,2509.2,129.8593
165,Company_165,Manufacturing,Latin America,2024,3213.0,5.8,1.4,2530.6,186.35399999999998
165,Company_165,Manufacturing,Latin America,2025,3270.8,6.2,1.8,4256.0,202.7896
166,Company_166,Energy,Latin America,2015,1276.0,24.7,0.0,6099.3,315.17199999999997
166,Company_166,Energy,Latin America,2016,1298.1,24.5,1.7,3251.2,318.0345
166,Company_166,Energy,Latin America,2017,1245.9,23.6,-4.0,5712.4,294.03240000000005
166,Company_166,Energy,Latin America,2018,1143.1,20.4,-8.3,3255.8,233.19239999999996
166,Company_166,Energy,Latin America,2019,1258.9,14.0,10.1,3239.3,176.24600000000004
166,Company_166,Energy,Latin America,2020,1214.9,14.1,-3.5,1507.7,171.30089999999998
166,Company_166,Energy,Latin America,2021,1143.5,10.6,-5.9,1796.0,121.211
166,Company_166,Energy,Latin America,2022,1124.4,19.8,-1.7,2127.6,222.63120000000004
166,Company_166,Energy,Latin America,2023,1166.2,29.2,3.7,6799.1,340.5304
166,Company_166,Energy,Latin America,2024,929.5,34.7,-20.3,3635.2,322.53650000000005
166,Company_166,Energy,Latin America,2025,896.5,40.8,-3.5,6077.3,365.772
167,Company_167,Energy,North America,2015,3888.7,9.7,0.0,3881.1,377.2038999999999
167,Company_167,Energy,North America,2016,4343.0,2.0,11.7,728.9,86.86
167,Company_167,Energy,North America,2017,4880.5,-0.6,12.4,13024.0,-29.283
167,Company_167,Energy,North America,2018,5545.6,8.1,13.6,8317.3,449.19360000000006
167,Company_167,Energy,North America,2019,7490.3,7.3,35.1,7040.4,546.7918999999999
167,Company_167,Energy,North America,2020,8115.2,2.5,8.3,3785.3,202.88
167,Company_167,Energy,North America,2021,9709.5,-3.1,19.6,17498.4,-300.9945
167,Company_167,Energy,North America,2022,10812.2,1.2,11.4,2067.2,129.74640000000002
167,Company_167,Energy,North America,2023,12884.8,-0.2,19.2,35503.5,-25.7696
167,Company_167,Energy,North America,2024,15011.2,3.4,16.5,9733.0,510.3808000000001
167,Company_167,Energy,North America,2025,20645.2,3.8,37.5,7903.5,784.5176
168,Company_168,Healthcare,North America,2015,2170.1,20.1,0.0,9993.2,436.19010000000003
168,Company_168,Healthcare,North America,2016,2116.9,24.7,-2.5,10567.6,522.8743000000001
168,Company_168,Healthcare,North America,2017,2096.7,27.7,-1.0,7739.4,580.7858999999999
168,Company_168,Healthcare,North America,2018,2256.0,30.2,7.6,13897.4,681.312
168,Company_168,Healthcare,North America,2019,2447.1,32.8,8.5,18803.5,802.6487999999998
168,Company_168,Healthcare,North America,2020,2715.6,33.0,11.0,9598.2,896.148
168,Company_168,Healthcare,North America,2021,2607.6,32.3,-4.0,11351.3,842.2547999999998
168,Company_168,Healthcare,North America,2022,2630.9,35.7,0.9,14953.3,939.2313000000001
168,Company_168,Healthcare,North America,2023,2546.6,38.6,-3.2,13597.2,982.9876
168,Company_168,Healthcare,North America,2024,2539.8,36.0,-0.3,17569.8,914.3280000000001
168,Company_168,Healthcare,North America,2025,2673.6,32.9,5.3,16945.5,879.6143999999998
169,Company_169,Consumer Goods,Latin America,2015,629.2,6.6,0.0,829.9,41.52720000000001
169,Company_169,Consumer Goods,Latin America,2016,641.0,7.7,1.9,621.4,49.357
169,Company_169,Consumer Goods,Latin America,2017,634.0,8.3,-1.1,798.9,52.622
169,Company_169,Consumer Goods,Latin America,2018,787.1,6.6,24.2,786.9,51.948600000000006
169,Company_169,Consumer Goods,Latin America,2019,831.8,5.4,5.7,547.4,44.9172
169,Company_169,Consumer Goods,Latin America,2020,880.1,6.7,5.8,979.9,58.9667
169,Company_169,Consumer Goods,Latin America,2021,1011.0,7.4,14.9,1110.8,74.81400000000001
169,Company_169,Consumer Goods,Latin America,2022,1177.7,4.5,16.5,1226.2,52.9965
169,Company_169,Consumer Goods,Latin America,2023,1172.3,4.3,-0.5,816.3,50.408899999999996
169,Company_169,Consumer Goods,Latin America,2024,1320.7,0.4,12.7,102.2,5.2828
169,Company_169,Consumer Goods,Latin America,2025,1570.1,0.6,18.9,143.2,9.4206
170,Company_170,Energy,Europe,2015,1033.7,16.7,0.0,1888.9,172.62789999999998
170,Company_170,Energy,Europe,2016,863.5,7.7,-16.5,760.0,66.48949999999999
170,Company_170,Energy,Europe,2017,903.9,-2.3,4.7,3316.6,-20.7897
170,Company_170,Energy,Europe,2018,847.3,-6.8,-6.3,943.3,-57.6164
170,Company_170,Energy,Europe,2019,757.1,-10.1,-10.6,3601.0,-76.4671
170,Company_170,Energy,Europe,2020,710.2,-11.6,-6.2,2810.4,-82.3832
170,Company_170,Energy,Europe,2021,605.6,-8.9,-14.7,1895.0,-53.89840000000001
170,Company_170,Energy,Europe,2022,574.6,-14.0,-5.1,457.8,-80.44400000000002
170,Company_170,Energy,Europe,2023,497.5,-17.5,-13.4,2390.2,-87.0625
170,Company_170,Energy,Europe,2024,451.4,-16.6,-9.3,1283.3,-74.9324
170,Company_170,Energy,Europe,2025,443.9,-20.0,-1.7,1357.2,-88.78
171,Company_171,Utilities,Oceania,2015,531.0,9.6,0.0,427.4,50.976
171,Company_171,Utilities,Oceania,2016,541.0,8.1,1.9,599.1,43.821
171,Company_171,Utilities,Oceania,2017,592.8,7.9,9.6,445.5,46.831199999999995
171,Company_171,Utilities,Oceania,2018,624.8,10.4,5.4,690.4,64.9792
171,Company_171,Utilities,Oceania,2019,631.8,9.8,1.1,773.5,61.916399999999996
171,Company_171,Utilities,Oceania,2020,658.7,12.2,4.3,997.2,80.3614
171,Company_171,Utilities,Oceania,2021,741.9,12.2,12.6,801.9,90.5118
171,Company_171,Utilities,Oceania,2022,772.2,11.7,4.1,767.3,90.3474
171,Company_171,Utilities,Oceania,2023,800.0,10.8,3.6,739.8,86.4
171,Company_171,Utilities,Oceania,2024,864.0,11.6,8.0,1200.5,100.22399999999999
171,Company_171,Utilities,Oceania,2025,899.6,14.1,4.1,1359.2,126.8436
172,Company_172,Energy,Asia,2015,5946.3,19.6,0.0,9956.8,1165.4748000000002
172,Company_172,Energy,Asia,2016,6253.6,14.6,5.2,16369.7,913.0255999999999
172,Company_172,Energy,Asia,2017,6390.2,2.8,2.2,2524.4,178.92559999999997
172,Company_172,Energy,Asia,2018,6903.8,3.6,8.0,4632.8,248.53680000000003
172,Company_172,Energy,Asia,2019,7258.8,4.3,5.1,2950.4,312.1284
172,Company_172,Energy,Asia,2020,7313.2,7.8,0.7,6979.1,570.4295999999999
172,Company_172,Energy,Asia,2021,7803.5,-0.6,6.7,19340.2,-46.821
172,Company_172,Energy,Asia,2022,7504.2,10.8,-3.8,12381.1,810.4536
172,Company_172,Energy,Asia,2023,7537.8,17.1,0.4,25578.3,1288.9638000000002
172,Company_172,Energy,Asia,2024,7369.3,9.9,-2.2,10801.8,729.5607
172,Company_172,Energy,Asia,2025,7392.3,14.3,0.3,11993.9,1057.0989000000002
173,Company_173,Transportation,Europe,2015,662.7,2.1,0.0,262.7,13.916700000000002
173,Company_173,Transportation,Europe,2016,711.0,1.9,7.3,124.7,13.509
173,Company_173,Transportation,Europe,2017,682.3,2.9,-4.0,391.3,19.786699999999996
173,Company_173,Transportation,Europe,2018,653.1,0.1,-4.3,9.5,0.6531
173,Company_173,Transportation,Europe,2019,775.0,4.3,18.7,468.0,33.324999999999996
173,Company_173,Transportation,Europe,2020,832.1,0.8,7.4,88.6,6.6568000000000005
173,Company_173,Transportation,Europe,2021,887.2,-1.6,6.6,830.4,-14.195200000000002
173,Company_173,Transportation,Europe,2022,859.5,-0.6,-3.1,3455.2,-5.157
173,Company_173,Transportation,Europe,2023,989.6,3.0,15.1,560.6,29.688
173,Company_173,Transportation,Europe,2024,1013.1,1.6,2.4,230.1,16.209600000000002
173,Company_173,Transportation,Europe,2025,1023.4,1.2,1.0,122.4,12.2808
174,Company_174,Transportation,Africa,2015,393.1,2.0,0.0,139.9,7.862000000000001
174,Company_174,Transportation,Africa,2016,396.6,1.1,0.9,54.6,4.3626000000000005
174,Company_174,Transportation,Africa,2017,374.0,-2.4,-5.7,910.1,-8.976
174,Company_174,Transportation,Africa,2018,360.3,-1.8,-3.6,560.5,-6.485400000000001
174,Company_174,Transportation,Africa,2019,356.0,-4.7,-1.2,1373.7,-16.732
174,Company_174,Transportation,Africa,2020,341.4,-3.2,-4.1,759.9,-10.9248
174,Company_174,Transportation,Africa,2021,331.3,-8.5,-3.0,702.4,-28.160500000000003
174,Company_174,Transportation,Africa,2022,330.0,-13.0,-0.4,1417.7,-42.9
174,Company_174,Transportation,Africa,2023,300.3,-10.5,-9.0,172.9,-31.5315
174,Company_174,Transportation,Africa,2024,238.9,-10.2,-20.4,932.4,-24.3678
174,Company_174,Transportation,Africa,2025,223.6,-13.3,-6.4,644.4,-29.7388
175,Company_175,Finance,Latin America,2015,3129.5,15.4,0.0,5847.7,481.943
175,Company_175,Finance,Latin America,2016,3538.3,12.4,13.1,8160.9,438.74920000000003
175,Company_175,Finance,Latin America,2017,3901.3,9.6,10.3,7028.4,374.5248
175,Company_175,Finance,Latin America,2018,4508.5,5.5,15.6,4900.5,247.9675
175,Company_175,Finance,Latin America,2019,5398.2,3.2,19.7,1897.9,172.7424
175,Company_175,Finance,Latin America,2020,6048.6,4.5,12.0,3609.0,272.187
175,Company_175,Finance,Latin America,2021,7059.1,5.7,16.7,4487.4,402.36870000000005
175,Company_175,Finance,Latin America,2022,8321.9,3.8,17.9,4071.9,316.2322
175,Company_175,Finance,Latin America,2023,8836.1,4.4,6.2,7479.0,388.7884000000001
175,Company_175,Finance,Latin America,2024,10281.9,3.9,16.4,3345.6,400.9941
175,Company_175,Finance,Latin America,2025,11141.7,4.2,8.4,8356.0,467.95140000000004
176,Company_176,Healthcare,Oceania,2015,1888.5,12.1,0.0,2563.0,228.5085
176,Company_176,Healthcare,Oceania,2016,2103.1,12.4,11.4,3823.8,260.7844
176,Company_176,Healthcare,Oceania,2017,2425.2,12.3,15.3,4635.1,298.2996
176,Company_176,Healthcare,Oceania,2018,2520.7,12.2,3.9,7230.9,307.5254
176,Company_176,Healthcare,Oceania,2019,2748.5,17.5,9.0,6353.4,480.98749999999995
176,Company_176,Healthcare,Oceania,2020,2743.7,19.3,-0.2,9905.0,529.5341
176,Company_176,Healthcare,Oceania,2021,2817.5,20.5,2.7,10285.8,577.5875
176,Company_176,Healthcare,Oceania,2022,3095.3,18.5,9.9,12696.8,572.6305
176,Company_176,Healthcare,Oceania,2023,3235.3,15.1,4.5,6678.5,488.5303
176,Company_176,Healthcare,Oceania,2024,3522.2,18.1,8.9,9491.6,637.5182000000001
176,Company_176,Healthcare,Oceania,2025,3654.2,18.7,3.7,7585.8,683.3353999999999
177,Company_177,Manufacturing,North America,2015,1564.1,12.5,0.0,3220.7,195.5125
177,Company_177,Manufacturing,North America,2016,1645.9,11.2,5.2,1586.5,184.3408
177,Company_177,Manufacturing,North America,2017,1850.5,14.0,12.4,3645.9,259.07000000000005
177,Company_177,Manufacturing,North America,2018,1836.8,17.0,-0.7,4271.8,312.25600000000003
